"Mês/Ano";"Tipo";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Valor Transferido";
"05/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"SE";"R$ 4.564.581,96";
"05/2025";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"SE";"R$ 46.670.088,05";
"01/2025";"Legais, Voluntárias e Específicas";"ESPORTE PARA A VIDA";"27 - Desporto e lazer";"Entidades Sem Fins Lucrativos";"SE";"R$ 500.000,00";
"04/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"SE";"R$ 6.464.070,71";
"01/2025";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE E AMBIENTE";"10 - Saúde";"Fundo Público";"SE";"R$ 3.092.853,34";
"04/2025";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"SE";"R$ 47.857.073,75";
"04/2025";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE E AMBIENTE";"10 - Saúde";"Fundo Público";"SE";"R$ 4.752.894,65";
"03/2025";"Legais, Voluntárias e Específicas";"QUALIFICACAO DA ASSISTENCIA FARMACEUTICA NO SISTEMA UNICO DE SAUDE";"10 - Saúde";"Fundo Público";"SE";"R$ 1.391.497,77";
"01/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"SE";"R$ 18.858.935,84";
"03/2025";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE E AMBIENTE";"10 - Saúde";"Fundo Público";"SE";"R$ 3.207.571,46";
"01/2025";"Legais, Voluntárias e Específicas";"QUALIFICACAO DA ASSISTENCIA FARMACEUTICA NO SISTEMA UNICO DE SAUDE";"10 - Saúde";"Fundo Público";"SE";"R$ 1.391.497,77";
"02/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"SE";"R$ 5.679.715,61";
"02/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"SE";"R$ 49.950.084,72";
"04/2025";"Legais, Voluntárias e Específicas";"CUIDADO E ACOLHIMENTO DE USUARIOS E DEPENDENTES DE ALCOOL E OUTRAS DROGAS";"08 - Assistência social";"Entidades Sem Fins Lucrativos";"SE";"R$ 400.000,00";
"02/2025";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"SE";"R$ 43.397.070,92";
"04/2025";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"SE";"R$ 2.595.127,52";
"05/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"SE";"R$ 11.606.269,67";
"02/2025";"Legais, Voluntárias e Específicas";"QUALIFICACAO DA ASSISTENCIA FARMACEUTICA NO SISTEMA UNICO DE SAUDE";"10 - Saúde";"Fundo Público";"SE";"R$ 1.391.497,77";
"04/2025";"Legais, Voluntárias e Específicas";"GESTAO, TRABALHO, EDUCACAO E TRANSFORMACAO DIGITAL NA SAUDE";"10 - Saúde";"Fundo Público";"SE";"R$ 8.741.391,45";
"01/2025";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"SE";"R$ 43.733.799,08";
"02/2025";"Constitucionais e Royalties";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"SE";"R$ 18.099.481,65";
"03/2025";"Constitucionais e Royalties";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"SE";"R$ 19.744.889,07";
"04/2025";"Constitucionais e Royalties";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"SE";"R$ 56.827.239,02";
"01/2025";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"SE";"R$ 371.858.689,63";
"02/2025";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"SE";"R$ 489.284.426,36";
"03/2025";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"SE";"R$ 334.465.595,47";
"03/2025";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 5.378.417,74";
"05/2025";"Legais, Voluntárias e Específicas";"INOVACAO NAS EMPRESAS PARA UMA NOVA INDUSTRIALIZACAO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 3.262.792,74";
"04/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.750,00";
"05/2025";"Legais, Voluntárias e Específicas";"PROGRAMA ESPACIAL BRASILEIRO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.886.922,00";
"05/2025";"Legais, Voluntárias e Específicas";"COMUNICACOES PARA INCLUSAO E TRANSFORMACAO";"24 - Comunicações";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.834.973,52";
"02/2025";"Legais, Voluntárias e Específicas";"INOVACAO NAS EMPRESAS PARA UMA NOVA INDUSTRIALIZACAO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 15.000.000,00";
"01/2025";"Legais, Voluntárias e Específicas";"DIREITOS PLURIETNICOS CULTURAIS E SOCIAIS PARA O PLENO EXERCICIO DA CIDADANIA E O BEM VIVER DOS POVOS INDIGENAS";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 120.000,00";
"03/2025";"Legais, Voluntárias e Específicas";"PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"14 - Direitos da cidadania";"Administração Pública Municipal";"SP";"R$ 66.921,88";
"03/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"-R$ 280,00";
"01/2025";"Legais, Voluntárias e Específicas";"ENFRENTAMENTO DA EMERGENCIA CLIMATICA";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"SP";"R$ 175.000,00";
"05/2025";"Legais, Voluntárias e Específicas";"A HORA DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"SP";"R$ 2.570.756,20";
"01/2025";"Legais, Voluntárias e Específicas";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 10.343.200,00";
"02/2025";"Legais, Voluntárias e Específicas";"GOVERNANCA FUNDIARIA, REFORMA AGRARIA E REGULARIZACAO DE TERRITORIOS QUILOMBOLAS E DE POVOS E COMUNIDADES TRADICIONAIS";"21 - Organização agrária";"Entidades Sem Fins Lucrativos";"SP";"R$ 700.000,00";
"04/2025";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 36.407,94";
"05/2025";"Legais, Voluntárias e Específicas";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"05 - Defesa nacional";"Entidades Sem Fins Lucrativos";"SP";"R$ 128.487,32";
"05/2025";"Legais, Voluntárias e Específicas";"PROGRAMA ESPACIAL BRASILEIRO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 210.030,00";
"04/2025";"Legais, Voluntárias e Específicas";"REDE DE SUPORTE SOCIAL AO DEPENDENTE QUIMICO: CUIDADOS,PREVENCAO E REINSERCAO SOCIAL";"08 - Assistência social";"Entidades Sem Fins Lucrativos";"SP";"R$ 300.000,00";
"06/2025";"Legais, Voluntárias e Específicas";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"05 - Defesa nacional";"Entidades Sem Fins Lucrativos";"SP";"R$ 232.154,38";
"04/2025";"Legais, Voluntárias e Específicas";"PESQUISA, DESENVOLVIMENTO, INOVACAO, PRODUCAO E AVALIACAO DE TECNOLOGIAS EM SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 650.244,16";
"05/2025";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS: AGUA EM QUANTIDADE E QUALIDADE PARA SEMPRE";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.148.986,28";
"05/2025";"Legais, Voluntárias e Específicas";"PERIFERIA VIVA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 5.849.568,66";
"02/2025";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Municipal";"SP";"R$ 100.256,90";
"01/2025";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 18.237,65";
"02/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 670.230,00";
"01/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 277.114.397,48";
"03/2025";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 960.019,00";
"05/2025";"Legais, Voluntárias e Específicas";"ENERGIA ELETRICA";"25 - Energia";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 782.003,53";
"04/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"SP";"R$ 7.503.000,00";
"02/2025";"Legais, Voluntárias e Específicas";"DEFESA NACIONAL";"05 - Defesa nacional";"Entidades Sem Fins Lucrativos";"SP";"R$ 429.927,00";
"05/2025";"Legais, Voluntárias e Específicas";"TURISMO, ESSE E O DESTINO";"23 - Comércio e serviços";"Administração Pública Municipal";"SP";"R$ 674.903,00";
"05/2025";"Legais, Voluntárias e Específicas";"PESQUISA, DESENVOLVIMENTO, INOVACAO, PRODUCAO E AVALIACAO DE TECNOLOGIAS EM SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 106.805,81";
"02/2025";"Legais, Voluntárias e Específicas";"BOLSA FAMILIA: PROTECAO SOCIAL POR MEIO DA TRANSFERENCIA DE RENDA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"SP";"R$ 79.060,04";
"01/2025";"Legais, Voluntárias e Específicas";"DIREITOS PLURIETNICOS CULTURAIS E SOCIAIS PARA O PLENO EXERCICIO DA CIDADANIA E O BEM VIVER DOS POVOS INDIGENAS";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.665.792,00";
"05/2025";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"SP";"R$ 21.000,00";
"03/2025";"Legais, Voluntárias e Específicas";"AUTONOMIA ECONOMICA DAS MULHERES";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 977.390,00";
"05/2025";"Legais, Voluntárias e Específicas";"INOVACAO NAS EMPRESAS PARA UMA NOVA INDUSTRIALIZACAO";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"SP";"R$ 22.630.601,43";
"04/2025";"Legais, Voluntárias e Específicas";"PROGRAMA ESPACIAL BRASILEIRO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 5.000.000,01";
"01/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 348.975,00";
"01/2025";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Administração Pública Municipal";"SP";"R$ 1.000.337,55";
"05/2025";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 133.618,45";
"03/2025";"Legais, Voluntárias e Específicas";"PROMOCAO E PROTECAO INTEGRAL DOS DIREITOS HUMANOS DE CRIANCAS E ADOLESCENTES COM ABSOLUTA PRIORIDADE";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 904.107,88";
"03/2025";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO CIENTIFICO, TECNOLOGICO E PRODUTIVO EM SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 406.286,00";
"03/2025";"Legais, Voluntárias e Específicas";"ABASTECIMENTO E SOBERANIA ALIMENTAR";"21 - Organização agrária";"Entidades Sem Fins Lucrativos";"SP";"R$ 131.000,00";
"05/2025";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO PARA O DESENVOLVIMENTO SOCIAL";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 530.000,00";
"03/2025";"Legais, Voluntárias e Específicas";"MULHER VIVER SEM VIOLENCIA";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 800.000,00";
"04/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.000,00";
"01/2025";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO PARA O DESENVOLVIMENTO SOCIAL";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 101.346,13";
"01/2025";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO PARA O DESENVOLVIMENTO SOCIAL";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 153.949,97";
"04/2025";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 520.399,44";
"05/2025";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE E AMBIENTE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 240.000,00";
"04/2025";"Legais, Voluntárias e Específicas";"INOVACAO NAS EMPRESAS PARA UMA NOVA INDUSTRIALIZACAO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.372.336,32";
"06/2025";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"SP";"R$ 473.800,00";
"02/2025";"Legais, Voluntárias e Específicas";"ENFRENTAMENTO DA EMERGENCIA CLIMATICA";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"SP";"R$ 160.000,00";
"03/2025";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 566.527,50";
"06/2025";"Legais, Voluntárias e Específicas";"DIREITO A CULTURA";"13 - Cultura";"Entidades Sem Fins Lucrativos";"SP";"R$ 3.300.000,00";
"03/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 159.867.351,04";
"05/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"SP";"R$ 3.130.842,00";
"04/2025";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"SP";"R$ 670.495,53";
"05/2025";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO CIENTIFICO, TECNOLOGICO E PRODUTIVO EM SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 16.500,00";
"03/2025";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Entidades Empresariais Privadas";"SP";"R$ 518.680,00";
"03/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 3.850,00";
"02/2025";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL E COMBATE A FOME";"08 - Assistência social";"Entidades Empresariais Privadas";"SP";"R$ 6.000,00";
"01/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 677.640,00";
"01/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 564.000,00";
"02/2025";"Legais, Voluntárias e Específicas";"DEFESA NACIONAL";"05 - Defesa nacional";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.659.012,00";
"04/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 650,00";
"03/2025";"Legais, Voluntárias e Específicas";"COMUNICACOES PARA INCLUSAO E TRANSFORMACAO";"24 - Comunicações";"Entidades Sem Fins Lucrativos";"SP";"R$ 5.682.069,48";
"05/2025";"Legais, Voluntárias e Específicas";"COMUNICACOES PARA INCLUSAO E TRANSFORMACAO";"24 - Comunicações";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.200.000,00";
"06/2025";"Legais, Voluntárias e Específicas";"TURISMO, ESSE E O DESTINO";"23 - Comércio e serviços";"Administração Pública Municipal";"SP";"R$ 816.860,00";
"02/2025";"Legais, Voluntárias e Específicas";"SAUDE INDIGENA";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 39.104.846,00";
"04/2025";"Legais, Voluntárias e Específicas";"CUIDADO E ACOLHIMENTO DE USUARIOS E DEPENDENTES DE ALCOOL E OUTRAS DROGAS";"08 - Assistência social";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.000.000,00";
"01/2025";"Legais, Voluntárias e Específicas";"DIREITO A CULTURA";"13 - Cultura";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.161.471,00";
"05/2025";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO PARA O DESENVOLVIMENTO SOCIAL";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 180.000,00";
"06/2025";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"SP";"R$ 2.435.922,84";
"02/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 28.441,72";
"04/2025";"Legais, Voluntárias e Específicas";"SAUDE INDIGENA";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 28.709.767,00";
"03/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 20.000,00";
"04/2025";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"SP";"R$ 11.109.000,00";
"02/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 3.110,00";
"05/2025";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL E COMBATE A FOME";"10 - Saúde";"Fundo Público";"SP";"R$ 172.500,00";
"01/2025";"Legais, Voluntárias e Específicas";"INOVACAO NAS EMPRESAS PARA UMA NOVA INDUSTRIALIZACAO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 19.000.000,00";
"05/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 228.683,09";
"02/2025";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 97.623,07";
"03/2025";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA COM CIDADANIA";"06 - Segurança pública";"Administração Pública Municipal";"SP";"R$ 1.033.415,08";
"03/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.350,00";
"04/2025";"Legais, Voluntárias e Específicas";"AUTONOMIA ECONOMICA DAS MULHERES";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 500.000,00";
"01/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 250.000,00";
"03/2025";"Legais, Voluntárias e Específicas";"BOLSA FAMILIA: PROTECAO SOCIAL POR MEIO DA TRANSFERENCIA DE RENDA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"SP";"R$ 78.531,28";
"02/2025";"Legais, Voluntárias e Específicas";"AVIACAO CIVIL";"26 - Transporte";"Administração Pública Municipal";"SP";"R$ 357.334,16";
"04/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 158.352.762,76";
"05/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.750,00";
"02/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 4.000,00";
"04/2025";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"SP";"R$ 21.000,00";
"06/2025";"Legais, Voluntárias e Específicas";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"06 - Segurança pública";"Administração Pública Municipal";"SP";"R$ 117,57";
"02/2025";"Legais, Voluntárias e Específicas";"PROMOCAO E PROTECAO INTEGRAL DOS DIREITOS HUMANOS DE CRIANCAS E ADOLESCENTES COM ABSOLUTA PRIORIDADE";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.717.917,17";
"03/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 469.029,50";
"02/2025";"Legais, Voluntárias e Específicas";"AGRICULTURA FAMILIAR E AGROECOLOGIA";"21 - Organização agrária";"Entidades Sem Fins Lucrativos";"SP";"R$ 200.000,00";
"02/2025";"Legais, Voluntárias e Específicas";"PERIFERIA VIVA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 969.703,12";
"05/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 67.510,00";
"05/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Administração Pública Municipal";"SP";"R$ 380.000,00";
"04/2025";"Legais, Voluntárias e Específicas";"DIREITO A CULTURA";"13 - Cultura";"Entidades Sem Fins Lucrativos";"SP";"R$ 350.000,00";
"03/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 3.110,00";
"02/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 45.489.522,80";
"05/2025";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.800,00";
"01/2025";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"SP";"R$ 24.671,00";
