"Mês/Ano";"Tipo";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Valor Transferido";
"04/2018";"Legais, Voluntárias e Específicas";"URBANIZAÇÃO, REGULARIZAÇÃO FUNDIÁRIA E INTEGRAÇÃO DE ASSENTAMENTOS PRECÁRIOS";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 737.127,62";
"02/2018";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"SP";"R$ 1.431.416,64";
"09/2018";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 108.000,00";
"07/2018";"Legais, Voluntárias e Específicas";"ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 98.000,00";
"10/2018";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA E TRANSITO";"15 - Urbanismo";"Administração Pública";"SP";"R$ 3.294.708,39";
"04/2018";"Legais, Voluntárias e Específicas";"URBANIZACAO, REGULARIZACAO FUNDIARIA E INTEGRACAO DE ASSENTAMENTOS PRECARIOS";"16 - Habitação";"Administração Pública Municipal";"SP";"R$ 148.509,95";
"07/2018";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA E TRANSITO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 4.351.442,11";
"04/2018";"Legais, Voluntárias e Específicas";"PROMOCAO, PROTECAO E DEFESA DOS DIREITOS HUMANOS DE CRIANCAS E ADOLESCENTES";"14 - Direitos da cidadania";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 750.000,00";
"08/2018";"Legais, Voluntárias e Específicas";"PROMOCAO DA IGUALDADE RACIAL E SUPERACAO DO RACISMO";"21 - Organização agrária";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 100.000,00";
"06/2018";"Legais, Voluntárias e Específicas";"URBANIZACAO, REGULARIZACAO FUNDIARIA E INTEGRACAO DE ASSENTAMENTOS PRECARIOS";"16 - Habitação";"Administração Pública Municipal";"SP";"R$ 394.430,73";
"08/2018";"Legais, Voluntárias e Específicas";"ENERGIA ELETRICA";"25 - Energia";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 1.261.992,17";
"09/2018";"Legais, Voluntárias e Específicas";"GESTAO DA POLITICA DE DESENVOLVIMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 243.700,01";
"02/2018";"Legais, Voluntárias e Específicas";"QUALIDADE NA ESCOLA";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 265.995,76";
"08/2018";"Legais, Voluntárias e Específicas";"GEOLOGIA, MINERACAO E TRANSFORMACAO MINERAL";"22 - Indústria";"Entidades Sem Fins Lucrativos";"SP";"R$ 9.000,00";
"03/2018";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO";"19 - Ciência e Tecnologia";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 3.270.879,00";
"09/2018";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 285.093,02";
"11/2018";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO DA INDUSTRIA, COMERCIO E SERVICOS";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 10.890.000,00";
"07/2018";"Legais, Voluntárias e Específicas";"POLITICA NUCLEAR";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 20.000.000,00";
"08/2018";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"SP";"R$ 282.554,67";
"09/2018";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"SP";"R$ 75.000,00";
"01/2018";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 103.679,55";
"03/2018";"Legais, Voluntárias e Específicas";"REDUCAO DO IMPACTO SOCIAL DO ALCOOL E OUTRAS DROGAS: PREVENCAO, CUIDADO E REINSERCAO SOCIAL";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 178.500,00";
"12/2018";"Legais, Voluntárias e Específicas";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA";"05 - Defesa nacional";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.543.000,00";
"06/2018";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 332.963,18";
"05/2018";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"SP";"R$ 1.671.496,68";
"10/2018";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 680.632,50";
"03/2018";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO PARA A POLITICA INDUSTRIAL, TECNOLOGICA E DE COMERCIO EXTERIOR (PITCE)";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.398.310,02";
"04/2018";"Legais, Voluntárias e Específicas";"SERVICOS URBANOS DE AGUA E ESGOTO";"10 - Saúde";"Administração Pública Municipal";"SP";"R$ 404.234,30";
"01/2018";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 1.628.070,05";
"01/2018";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 217.184,36";
"05/2018";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 180.166,67";
"03/2018";"Legais, Voluntárias e Específicas";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CIENCIA, TECNOLOGIA, INOVACOES E COMUNICACOES";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 738,00";
"11/2018";"Legais, Voluntárias e Específicas";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CIENCIA, TECNOLOGIA, INOVACOES E COMUNICACOES";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.823,00";
"08/2018";"Legais, Voluntárias e Específicas";"PROMOCAO DO TRABALHO DECENTE E ECONOMIA SOLIDARIA";"11 - Trabalho";"Entidades Sem Fins Lucrativos";"SP";"R$ 200.000,00";
"10/2018";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Municipal";"SP";"R$ 638.661,63";
"12/2018";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Entidades Sem Fins Lucrativos";"SP";"R$ 800.000,00";
"02/2018";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"SP";"R$ 94.446,00";
"04/2018";"Legais, Voluntárias e Específicas";"ENERGIA ELETRICA";"25 - Energia";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 122.251,34";
"11/2018";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 306.499,42";
"12/2018";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"SP";"R$ 5.191.616,40";
"08/2018";"Legais, Voluntárias e Específicas";"URBANIZAÇÃO, REGULARIZAÇÃO FUNDIÁRIA E INTEGRAÇÃO DE ASSENTAMENTOS PRECÁRIOS";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 21.738,64";
"06/2018";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 766.279,65";
"09/2018";"Legais, Voluntárias e Específicas";"PROTECAO E PROMOCAO DOS DIREITOS DOS POVOS INDIGENAS";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 12.193.820,03";
"05/2018";"Legais, Voluntárias e Específicas";"PROTECAO E PROMOCAO DOS DIREITOS DOS POVOS INDIGENAS";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 9.659.269,38";
"04/2018";"Legais, Voluntárias e Específicas";"GESTAO DA POLITICA DE DESENVOLVIMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 33.408,54";
"02/2018";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Entidades Sem Fins Lucrativos";"SP";"R$ 120.000,00";
"06/2018";"Legais, Voluntárias e Específicas";"QUALIDADE NA ESCOLA";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 152.338,69";
"05/2018";"Legais, Voluntárias e Específicas";"URBANIZACAO, REGULARIZACAO FUNDIARIA E INTEGRACAO DE ASSENTAMENTOS PRECARIOS";"16 - Habitação";"Administração Pública Municipal";"SP";"R$ 226.532,60";
"09/2018";"Legais, Voluntárias e Específicas";"URBANIZACAO, REGULARIZACAO FUNDIARIA E INTEGRACAO DE ASSENTAMENTOS PRECARIOS";"16 - Habitação";"Administração Pública Municipal";"SP";"R$ 163.832,70";
"02/2018";"Legais, Voluntárias e Específicas";"ATENÇÃO BÁSICA EM SAÚDE";"10 - Saúde";"Administração Pública Municipal";"SP";"R$ 100.000,00";
"03/2018";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Entidades Empresariais Privadas";"SP";"R$ 50.000,00";
"11/2018";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 1.590.732,43";
"06/2018";"Legais, Voluntárias e Específicas";"POLITICAS PARA AS MULHERES: PROMOCAO DA IGUALDADE E ENFRENTAMENTO A VIOLENCIA";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 369.680,00";
"10/2018";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Empresariais Privadas";"SP";"R$ 1.142.457,58";
"05/2018";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA E TRANSITO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 288.830,38";
"07/2018";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO";"19 - Ciência e Tecnologia";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 640.000,00";
"07/2018";"Legais, Voluntárias e Específicas";"TRANSPORTE HIDROVIARIO";"26 - Transporte";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 27.000.000,00";
"11/2018";"Legais, Voluntárias e Específicas";"URBANIZAÇÃO, REGULARIZAÇÃO FUNDIÁRIA E INTEGRAÇÃO DE ASSENTAMENTOS PRECÁRIOS";"17 - Saneamento";"Administração Pública Municipal";"SP";"R$ 353.129,65";
"04/2018";"Legais, Voluntárias e Específicas";"TURISMO SOCIAL NO BRASIL: UMA VIAGEM DE INCLUSÃO";"23 - Comércio e serviços";"Administração Pública Municipal";"SP";"R$ 300.000,00";
"03/2018";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA E TRANSITO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 6.844.694,99";
"04/2018";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 1.579.181,20";
"07/2018";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 3.124.704,12";
"04/2018";"Legais, Voluntárias e Específicas";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 183.623,62";
"09/2018";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA E TRANSITO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 589.912,36";
"12/2018";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA E TRANSITO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 9.804.250,43";
"05/2018";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 171.424,93";
"07/2018";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.631.093,97";
"12/2018";"Legais, Voluntárias e Específicas";"DRENAGEM URBANA E CONTROLE DE EROSAO MARITIMA E FLUVIAL";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 19.500,00";
"06/2018";"Legais, Voluntárias e Específicas";"PROMOCAO DO TRABALHO DECENTE E ECONOMIA SOLIDARIA";"11 - Trabalho";"Administração Pública Municipal";"SP";"R$ 300.000,00";
"04/2018";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 170.099,33";
"05/2018";"Legais, Voluntárias e Específicas";"POLITICAS PARA AS MULHERES: PROMOCAO DA IGUALDADE E ENFRENTAMENTO A VIOLENCIA";"14 - Direitos da cidadania";"Administração Pública Municipal";"SP";"R$ 1.325.753,63";
"08/2018";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"SP";"R$ 8.333.708,75";
"02/2018";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Agentes Intermediários";"SP";"-R$ 718.385.505,05";
"11/2018";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"16 - Habitação";"Administração Pública Municipal";"SP";"R$ 268.332,33";
"02/2018";"Legais, Voluntárias e Específicas";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CIENCIA, TECNOLOGIA, INOVACOES E COMUNICACOES";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 738,00";
"12/2018";"Legais, Voluntárias e Específicas";"PROTECAO E PROMOCAO DOS DIREITOS DOS POVOS INDIGENAS";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 9.982.134,97";
"07/2018";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 742.500,00";
"04/2018";"Legais, Voluntárias e Específicas";"TURISMO SOCIAL NO BRASIL: UMA VIAGEM DE INCLUSAO";"23 - Comércio e serviços";"Administração Pública Municipal";"SP";"R$ 500.000,00";
"12/2018";"Legais, Voluntárias e Específicas";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"14 - Direitos da cidadania";"Fundo Público";"SP";"R$ 7.869.251,44";
"06/2018";"Legais, Voluntárias e Específicas";"GESTAO DA POLITICA ECONOMICA, GARANTIA DA ESTABILIDADE DO SISTEMA FINANCEIRO NACIONAL E MELHORIA DO AMBIENTE D";"04 - Administração";"Entidades Sem Fins Lucrativos";"SP";"R$ 15.960,00";
"05/2018";"Legais, Voluntárias e Específicas";"GESTÃO DA POLÍTICA DE DESENVOLVIMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 97.940,00";
"08/2018";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO PARA A POLITICA INDUSTRIAL, TECNOLOGICA E DE COMERCIO EXTERIOR (PITCE)";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.375.289,98";
"12/2018";"Legais, Voluntárias e Específicas";"REDUCAO DO IMPACTO SOCIAL DO ALCOOL E OUTRAS DROGAS: PREVENCAO, CUIDADO E REINSERCAO SOCIAL";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 800.000,00";
"07/2018";"Legais, Voluntárias e Específicas";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CIENCIA, TECNOLOGIA, INOVACOES E COMUNICACOES";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 738,00";
"05/2018";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 301.251,26";
"03/2018";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA E TRANSITO";"15 - Urbanismo";"Administração Pública";"SP";"R$ 3.420.184,81";
"01/2018";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 48.740,81";
"07/2018";"Legais, Voluntárias e Específicas";"Múltiplo";"MU - Múltiplo";"Entidades Sem Fins Lucrativos";"SP";"R$ 240.000,00";
"12/2018";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 2.250.000,00";
"03/2018";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 425.338,00";
"08/2018";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"SP";"R$ 150.000,00";
"01/2018";"Legais, Voluntárias e Específicas";"ATENCAO BASICA EM SAUDE";"10 - Saúde";"Administração Pública Municipal";"SP";"R$ 244.140,00";
"04/2018";"Legais, Voluntárias e Específicas";"PROMOCAO DO TRABALHO DECENTE E ECONOMIA SOLIDARIA";"11 - Trabalho";"Entidades Sem Fins Lucrativos";"SP";"R$ 300.000,00";
"10/2018";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"SP";"R$ 2.885.449,93";
"03/2018";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública";"SP";"R$ 152.368,53";
"05/2018";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO DA INDUSTRIA, COMERCIO E SERVICOS";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 14.044.954,59";
"09/2018";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO DA INDUSTRIA, COMERCIO E SERVICOS";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 15.780.000,00";
"11/2018";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 600.000,00";
"08/2018";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA E TRANSITO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 3.040.003,62";
"07/2018";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Entidades Empresariais Privadas";"SP";"R$ 4.600,00";
"06/2018";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"SP";"R$ 2.683.880,00";
"10/2018";"Legais, Voluntárias e Específicas";"ESPORTE E LAZER DA CIDADE";"27 - Desporto e lazer";"Administração Pública Municipal";"SP";"R$ 385.092,50";
"03/2018";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Entidades Empresariais Privadas";"SP";"R$ 453.200,00";
"09/2018";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"SP";"R$ 498.087,01";
"05/2018";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"SP";"R$ 72.096,29";
"04/2018";"Legais, Voluntárias e Específicas";"SERVIÇOS URBANOS DE ÁGUA E ESGOTO";"17 - Saneamento";"Administração Pública Municipal";"SP";"R$ 2.204,73";
"11/2018";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"21 - Organização agrária";"Administração Pública Municipal";"SP";"R$ 69.300,00";
"11/2018";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"SP";"R$ 566.095,00";
"10/2018";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 1.730.373,56";
"03/2018";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 367.054,90";
"01/2018";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 18.591,85";
"06/2018";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 507.737,43";
"01/2018";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA E TRANSITO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 338.982,36";
"03/2018";"Legais, Voluntárias e Específicas";"Sem informação";"16 - Habitação";"Administração Pública Municipal";"SP";"R$ 34.754,71";
"04/2018";"Legais, Voluntárias e Específicas";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CIENCIA, TECNOLOGIA, INOVACOES E COMUNICACOES";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 738,00";
"02/2018";"Legais, Voluntárias e Específicas";"URBANIZAÇÃO, REGULARIZAÇÃO FUNDIÁRIA E INTEGRAÇÃO DE ASSENTAMENTOS PRECÁRIOS";"16 - Habitação";"Administração Pública Municipal";"SP";"R$ 17.383,66";
"12/2018";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 5.051.536,44";
"09/2018";"Legais, Voluntárias e Específicas";"COMUNICACOES PARA O DESENVOLVIMENTO, A INCLUSAO E A DEMOCRACIA";"24 - Comunicações";"Entidades Sem Fins Lucrativos";"SP";"R$ 5.049.000,00";
"05/2018";"Legais, Voluntárias e Específicas";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CIENCIA, TECNOLOGIA, INOVACOES E COMUNICACOES";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 8.038,00";
"07/2018";"Legais, Voluntárias e Específicas";"REFORMA AGRARIA E GOVERNANCA FUNDIARIA";"21 - Organização agrária";"Administração Pública Municipal";"SP";"R$ 5.558.452,63";
"08/2018";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"SP";"R$ 125.000,00";
"08/2018";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"SP";"R$ 1.137.107,00";
"04/2018";"Legais, Voluntárias e Específicas";"PROMOCAO E DEFESA DOS DIREITOS HUMANOS";"14 - Direitos da cidadania";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 680.146,93";
"11/2018";"Legais, Voluntárias e Específicas";"PROMOCAO E DEFESA DOS DIREITOS HUMANOS";"14 - Direitos da cidadania";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 700.000,00";
"07/2018";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"SP";"R$ 6.680.653,75";
"08/2018";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Entidades Sem Fins Lucrativos";"SP";"R$ 128.478,00";
"04/2018";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 30.410.699,07";
"02/2018";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Municipal";"SP";"R$ 631.878,74";
"12/2018";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"SP";"R$ 1.538.695,14";
"05/2018";"Legais, Voluntárias e Específicas";"PROMOCAO E DEFESA DOS DIREITOS HUMANOS";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 253.917,87";
"03/2018";"Legais, Voluntárias e Específicas";"GESTAO DA POLITICA DE DESENVOLVIMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 96.066,62";
"08/2018";"Legais, Voluntárias e Específicas";"QUALIDADE NA ESCOLA";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 144.607,21";
"01/2018";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 4.148.715,02";
"03/2018";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"SP";"R$ 11.755.063,02";
"02/2018";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"16 - Habitação";"Administração Pública Municipal";"SP";"R$ 1.265.156,02";
"12/2018";"Legais, Voluntárias e Específicas";"POLITICA ESPACIAL";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 5.886.642,00";
"11/2018";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 20.757.415,72";
"03/2018";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Entidades Empresariais Privadas";"SP";"R$ 58.075,00";
"10/2018";"Legais, Voluntárias e Específicas";"DRENAGEM URBANA E CONTROLE DE EROSAO MARITIMA E FLUVIAL";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 29.250,00";
"07/2018";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 259.352,59";
