"Mês/Ano";"Tipo";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Valor Transferido";
"01/2024";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 19.351.559,54";
"04/2024";"Legais, Voluntárias e Específicas";"PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"04 - Administração";"Entidades Sem Fins Lucrativos";"SP";"R$ 850.000,00";
"04/2024";"Legais, Voluntárias e Específicas";"PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.208.730,80";
"10/2024";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 599.318,95";
"03/2024";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"SP";"R$ 311.021,46";
"03/2024";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Fundo Público";"SP";"R$ 19.199,08";
"03/2024";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"SP";"R$ 8.290.057,00";
"12/2024";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 8.544.961,00";
"12/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 286.565,85";
"07/2024";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"SP";"R$ 547.616,67";
"04/2024";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Administração Pública Municipal";"SP";"R$ 5.657.328,22";
"05/2024";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"SP";"R$ 2.407.554,00";
"02/2024";"Legais, Voluntárias e Específicas";"POLITICA NUCLEAR";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 35.500.000,00";
"06/2024";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 604.550.290,07";
"05/2024";"Legais, Voluntárias e Específicas";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.195,00";
"12/2024";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 7.217.259,84";
"10/2024";"Legais, Voluntárias e Específicas";"PROMOCAO DA CIDADANIA, DEFESA DE DIREITOS HUMANOS E REPARACAO DE VIOLACOES";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.630.000,00";
"04/2024";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"SP";"R$ 10.241.799,36";
"12/2024";"Legais, Voluntárias e Específicas";"Múltiplo";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"SP";"R$ 21.298.673,43";
"01/2024";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 547.363.057,94";
"05/2024";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 17.065.300,61";
"02/2024";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 996.091.805,53";
"11/2024";"Legais, Voluntárias e Específicas";"PROMOCAO DO TRABALHO DECENTE, EMPREGO E RENDA";"11 - Trabalho";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.200.000,00";
"10/2024";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 1.245.041,78";
"05/2024";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 14.002.373,84";
"08/2024";"Legais, Voluntárias e Específicas";"DEFESA NACIONAL";"05 - Defesa nacional";"Entidades Sem Fins Lucrativos";"SP";"R$ 419.736,40";
"11/2024";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 9.919,00";
"03/2024";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"SP";"R$ 1.734.535,44";
"07/2024";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Administração Pública Municipal";"SP";"R$ 9.936.700,00";
"10/2024";"Legais, Voluntárias e Específicas";"EDUCACAO INFANTIL";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 4.934.755,62";
"04/2024";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 1.575.767,81";
"05/2024";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 5.849.118,00";
"05/2024";"Legais, Voluntárias e Específicas";"Sem informação";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 756,04";
"12/2024";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Sem Informação";"SP";"R$ 1.436.456,43";
"07/2024";"Legais, Voluntárias e Específicas";"JUSTICA";"14 - Direitos da cidadania";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 166.320,00";
"11/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"SP";"R$ 11.653.180,36";
"12/2024";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 183.131.889,62";
"04/2024";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Sem Informação";"SP";"R$ 1.248.768,36";
"11/2024";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 507.531,34";
"12/2024";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"SP";"R$ 100.000,00";
"12/2024";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 5.490.815,51";
"02/2024";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 5.055,00";
"06/2024";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"SP";"R$ 4.689.037,66";
"09/2024";"Legais, Voluntárias e Específicas";"DEFESA NACIONAL";"05 - Defesa nacional";"Entidades Sem Fins Lucrativos";"SP";"R$ 4.069.102,38";
"04/2024";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 751.779,54";
"06/2024";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 1.500.000,00";
"07/2024";"Legais, Voluntárias e Específicas";"INCLUSAO DE FAMILIAS EM SITUACAO DE VULNERABILIDADE NO CADASTRO UNICO E PRODUCAO DE INFORMACOES E CONHECIMENTOPARA POLITICAS SOCIAIS";"08 - Assistência social";"Fundo Público";"SP";"R$ 1.032.000,00";
"12/2024";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Municipal";"SP";"R$ 1.816.168,95";
"04/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"SP";"R$ 307.714,34";
"12/2024";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 332.460,05";
"12/2024";"Legais, Voluntárias e Específicas";"DIREITO A CULTURA";"13 - Cultura";"Entidades Sem Fins Lucrativos";"SP";"R$ 7.443.823,63";
"03/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 37.260.101,05";
"07/2024";"Legais, Voluntárias e Específicas";"PROTECAO E RECUPERACAO DA BIODIVERSIDADE E COMBATE AO DESMATAMENTO E INCENDIOS";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.005.500,00";
"06/2024";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 588.602,89";
"10/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 33.597,15";
"05/2024";"Legais, Voluntárias e Específicas";"INOVACAO NAS EMPRESAS PARA UMA NOVA INDUSTRIALIZACAO";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"SP";"R$ 17.354.536,16";
"03/2024";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 7.837.990,70";
"06/2024";"Legais, Voluntárias e Específicas";"PROGRAMA ESPACIAL BRASILEIRO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 9.588.492,49";
"11/2024";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"SP";"R$ 524.510,82";
"03/2024";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"SP";"R$ 4.355.222,00";
"12/2024";"Legais, Voluntárias e Específicas";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 6.447.804,40";
"05/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"SP";"R$ 19.164.366,04";
"12/2024";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 28.194.276,04";
"06/2024";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Administração Pública Municipal";"SP";"R$ 997.588,20";
"09/2024";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Sem Informação";"SP";"R$ 1.493.034,07";
"03/2024";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 481.825.064,30";
"07/2024";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 37.093.518,06";
"02/2024";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 2.629.113,40";
"07/2024";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"SP";"R$ 1.225.000,00";
"05/2024";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.009.101,00";
"03/2024";"Legais, Voluntárias e Específicas";"CULTURA";"13 - Cultura";"Entidades Sem Fins Lucrativos";"SP";"R$ 3.625.306,69";
"08/2024";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 981.366.145,52";
"05/2024";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 786.375.386,79";
"11/2024";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"SP";"R$ 11.144.182,71";
"12/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"SP";"R$ 280.010,93";
"08/2024";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Sem Informação";"SP";"R$ 1.368.989,15";
"11/2024";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 595.384.307,17";
"03/2024";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.167.207,17";
"06/2024";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"SP";"R$ 2.641.156,26";
"03/2024";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 37.062.182,88";
"09/2024";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 12.681.858,28";
"02/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 30.571.846,09";
"02/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"SP";"R$ 372.515,92";
"08/2024";"Legais, Voluntárias e Específicas";"Múltiplo";"10 - Saúde";"Administração Pública Municipal";"SP";"R$ 376.000,00";
"08/2024";"Legais, Voluntárias e Específicas";"EDUCACAO INFANTIL";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 533.271,03";
"05/2024";"Legais, Voluntárias e Específicas";"CULTURA";"13 - Cultura";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.449.594,58";
"03/2024";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 26.373.514,89";
"02/2024";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 24.180.788,39";
"06/2024";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 33.405.591,51";
"06/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 4.191.662,69";
"02/2024";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"SP";"R$ 260.774,03";
"08/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 33.922.701,63";
"10/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 34.872.690,93";
"12/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 35.424.715,26";
"06/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"SP";"R$ 307.714,34";
"03/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"SP";"R$ 307.714,34";
"09/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 34.642.290,14";
"04/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 36.166.439,46";
"12/2024";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 710.370,23";
"05/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 36.720.563,34";
"07/2024";"Legais, Voluntárias e Específicas";"DEFESA NACIONAL";"05 - Defesa nacional";"Entidades Sem Fins Lucrativos";"SP";"R$ 8.305.856,38";
"01/2024";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"SP";"R$ 37.308.457,26";
"12/2024";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 653.544.668,01";
"08/2024";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 8.325,00";
"03/2024";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 20.825.085,27";
"11/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 33.133.893,63";
"05/2024";"Legais, Voluntárias e Específicas";"GESTAO, TRABALHO, EDUCACAO E TRANSFORMACAO DIGITAL NA SAUDE";"10 - Saúde";"Fundo Público";"SP";"R$ 122.734.242,93";
"07/2024";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 404.359.140,66";
"12/2024";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA COM CIDADANIA";"06 - Segurança pública";"Administração Pública Municipal";"SP";"R$ 522.904,72";
"12/2024";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"SP";"R$ 1.515.254,73";
"04/2024";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 1.647.352,82";
"03/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"SP";"R$ 515.115.384,13";
"07/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 35.484.832,82";
"05/2024";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 664.740,19";
"03/2024";"Legais, Voluntárias e Específicas";"REDE DE SUPORTE SOCIAL AO DEPENDENTE QUIMICO: CUIDADOS,PREVENCAO E REINSERCAO SOCIAL";"08 - Assistência social";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.151.682,00";
"07/2024";"Legais, Voluntárias e Específicas";"ECONOMIA POPULAR E SOLIDARIA SUSTENTAVEIS";"11 - Trabalho";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.550.000,00";
"02/2024";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"SP";"R$ 12.004.082,80";
"01/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 35.668.930,50";
"10/2024";"Legais, Voluntárias e Específicas";"SAUDE INDIGENA";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 27.885.991,86";
"12/2024";"Legais, Voluntárias e Específicas";"PROMOCAO DOS DIREITOS DAS PESSOAS COM DEFICIENCIA";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.074.719,00";
"12/2024";"Legais, Voluntárias e Específicas";"BOLSA FAMILIA: PROTECAO SOCIAL POR MEIO DA TRANSFERENCIA DE RENDA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"SP";"R$ 10.835.085,31";
"12/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"SP";"R$ 7.056.749,51";
"07/2024";"Legais, Voluntárias e Específicas";"CULTURA";"13 - Cultura";"Administração Pública Municipal";"SP";"R$ 1.923.070,43";
"06/2024";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"SP";"R$ 12.876.482,00";
"04/2024";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 8.532.075,44";
"02/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"SP";"R$ 532.040.096,08";
"05/2024";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 31.192.668,31";
"06/2024";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.931.678,00";
"06/2024";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"SP";"R$ 148.764.143,55";
"05/2024";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 17.657.170,00";
"02/2024";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"SP";"R$ 21.893.902,82";
"03/2024";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 814.409,00";
"06/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 689.800,00";
"10/2024";"Legais, Voluntárias e Específicas";"BOLSA FAMILIA: PROTECAO SOCIAL POR MEIO DA TRANSFERENCIA DE RENDA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"SP";"R$ 10.912.215,85";
"09/2024";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"SP";"R$ 1.089.723.261,09";
"10/2024";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 33.339.481,36";
"06/2024";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 7.430.625,00";
"06/2024";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 198.114.795,14";
