"Mês/Ano";"Tipo";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Valor Transferido";
"05/2023";"Legais, Voluntárias e Específicas";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA, COMERCIO EXTERIOR E SERVICOS";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 290.000,00";
"04/2023";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 2.453.153,58";
"12/2023";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Municipal";"SP";"R$ 254.665,00";
"01/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"SP";"R$ 384.763,65";
"05/2023";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 7.152,55";
"07/2023";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 4.140,00";
"05/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 290.599.876,05";
"10/2023";"Legais, Voluntárias e Específicas";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.897.834,53";
"11/2023";"Legais, Voluntárias e Específicas";"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 18.481.097,40";
"08/2023";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.899.887,26";
"05/2023";"Legais, Voluntárias e Específicas";"PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"14 - Direitos da cidadania";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 1.358.871,40";
"01/2023";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Entidades Empresariais Privadas";"SP";"R$ 750.000,00";
"09/2023";"Legais, Voluntárias e Específicas";"ESTATISTICAS E AVALIACOES EDUCACIONAIS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 142.726,90";
"01/2023";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 128.000,00";
"01/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 473.495.653,35";
"07/2023";"Legais, Voluntárias e Específicas";"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 7.337.291,14";
"11/2023";"Legais, Voluntárias e Específicas";"REDE DE SUPORTE SOCIAL AO DEPENDENTE QUIMICO: CUIDADOS,PREVENCAO E REINSERCAO SOCIAL";"08 - Assistência social";"Entidades Sem Fins Lucrativos";"SP";"R$ 299.564,00";
"07/2023";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 1.068.298,10";
"05/2023";"Legais, Voluntárias e Específicas";"REDE DE SUPORTE SOCIAL AO DEPENDENTE QUIMICO: CUIDADOS,PREVENCAO E REINSERCAO SOCIAL";"08 - Assistência social";"Administração Pública Municipal";"SP";"R$ 117.286,50";
"02/2023";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"SP";"R$ 477.000,00";
"05/2023";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 1.680.751,00";
"03/2023";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Administração Pública Municipal";"SP";"R$ 990.113,57";
"06/2023";"Legais, Voluntárias e Específicas";"JUSTICA";"14 - Direitos da cidadania";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 422.359,44";
"08/2023";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 2.410.807,47";
"11/2023";"Legais, Voluntárias e Específicas";"EDUCACAO INFANTIL";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 2.041.394,30";
"07/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Administração Pública";"SP";"R$ 246.744,39";
"05/2023";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Administração Pública Municipal";"SP";"R$ 7.031.447,00";
"10/2023";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 4.553.926,28";
"11/2023";"Legais, Voluntárias e Específicas";"MODERNIZACAO TRABALHISTA E TRABALHO DIGNO";"11 - Trabalho";"Entidades Sem Fins Lucrativos";"SP";"R$ 912.484,00";
"10/2023";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 582.007,88";
"03/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 301.821.917,28";
"09/2023";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 960.019,00";
"08/2023";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"SP";"R$ 371.399,67";
"09/2023";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"SP";"R$ 50.064,70";
"06/2023";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"SP";"R$ 2.578.750,00";
"08/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 106.209.776,96";
"06/2023";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 218.450,00";
"09/2023";"Legais, Voluntárias e Específicas";"REDE DE SUPORTE SOCIAL AO DEPENDENTE QUIMICO: CUIDADOS,PREVENCAO E REINSERCAO SOCIAL";"08 - Assistência social";"Entidades Sem Fins Lucrativos";"SP";"R$ 400.000,00";
"05/2023";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 296.801,43";
"12/2023";"Legais, Voluntárias e Específicas";"MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 18.013.821,12";
"04/2023";"Legais, Voluntárias e Específicas";"PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 861.219,10";
"11/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Sem Informação";"SP";"R$ 1.461.332,17";
"07/2023";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"SP";"R$ 229.200,00";
"09/2023";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"SP";"-R$ 6.688.765,20";
"01/2023";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 1.637.469,00";
"09/2023";"Legais, Voluntárias e Específicas";"PROGRAMA ESPACIAL BRASILEIRO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"SP";"R$ 14.118.115,00";
"10/2023";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 1.782.080,00";
"03/2023";"Legais, Voluntárias e Específicas";"ENERGIA ELETRICA";"25 - Energia";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 1.003.806,40";
"09/2023";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 1.228.287,49";
"06/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Organizações Internacionais";"SP";"R$ 1.154.640,00";
"08/2023";"Legais, Voluntárias e Específicas";"CULTURA";"13 - Cultura";"Entidades Sem Fins Lucrativos";"SP";"R$ 8.100.000,00";
"09/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 295.086.167,33";
"09/2023";"Legais, Voluntárias e Específicas";"QUALIDADE AMBIENTAL URBANA";"18 - Gestão ambiental";"Administração Pública";"SP";"R$ 104.990,00";
"06/2023";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 1.942.370,03";
"12/2023";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.910.592,54";
"04/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 50.793.600,28";
"05/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 180.037.213,09";
"07/2023";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"SP";"R$ 1.233.629,69";
"12/2023";"Legais, Voluntárias e Específicas";"EDUCACAO PROFISSIONAL E TECNOLOGICA";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 216.000,00";
"08/2023";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"SP";"R$ 2.124.523,64";
"02/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 125.107.542,35";
"02/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 290.769.108,46";
"11/2023";"Legais, Voluntárias e Específicas";"URBANIZAÇÃO, REGULARIZAÇÃO FUNDIÁRIA E INTEGRAÇÃO DE ASSENTAMENTOS PRECÁRIOS";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 25.587,06";
"11/2023";"Legais, Voluntárias e Específicas";"CULTURA";"13 - Cultura";"Administração Pública Municipal";"SP";"R$ 603.851,75";
"06/2023";"Legais, Voluntárias e Específicas";"CULTURA";"13 - Cultura";"Entidades Sem Fins Lucrativos";"SP";"R$ 650.000,00";
"12/2023";"Legais, Voluntárias e Específicas";"MODERNIZACAO TRABALHISTA E TRABALHO DIGNO";"11 - Trabalho";"Entidades Sem Fins Lucrativos";"SP";"R$ 10.000.000,00";
"03/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 140.474.616,33";
"06/2023";"Legais, Voluntárias e Específicas";"CULTURA";"13 - Cultura";"Administração Pública Municipal";"SP";"R$ 600.552,03";
"10/2023";"Legais, Voluntárias e Específicas";"PROMOCAO DE CIDADANIA POR MEIO DO AUXILIO BRASIL E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"SP";"R$ 43.066,53";
"11/2023";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"SP";"R$ 541.178,58";
"01/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 124.922.155,07";
"09/2023";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.500.422,47";
"05/2023";"Legais, Voluntárias e Específicas";"TRANSPORTE AQUAVIARIO";"26 - Transporte";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 98.718.676,00";
"11/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 304.617.234,39";
"09/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"SP";"R$ 379.657,27";
"08/2023";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"SP";"R$ 27.877.690,44";
"04/2023";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 2.045.625,42";
"07/2023";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Entidades Sem Fins Lucrativos";"SP";"R$ 3.729.209,00";
"10/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 297.451.448,58";
"06/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"SP";"R$ 237.165,34";
"02/2023";"Legais, Voluntárias e Específicas";"EMPREGABILIDADE";"11 - Trabalho";"Sem Informação";"SP";"R$ 2.167.344,28";
"09/2023";"Legais, Voluntárias e Específicas";"EDUCACAO INFANTIL";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 2.100.147,16";
"08/2023";"Legais, Voluntárias e Específicas";"MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 10.000.000,00";
"05/2023";"Legais, Voluntárias e Específicas";"AVIACAO CIVIL";"26 - Transporte";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.036.978,83";
"08/2023";"Legais, Voluntárias e Específicas";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 86.745,74";
"02/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"SP";"R$ 384.763,65";
"05/2023";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Administração Pública Municipal";"SP";"R$ 300.000,00";
"11/2023";"Legais, Voluntárias e Específicas";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"19 - Ciência e Tecnologia";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 300.000,00";
"11/2023";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"SP";"R$ 991.424,23";
"07/2023";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"SP";"R$ 47.750,00";
"05/2023";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"SP";"R$ 4.015.304,73";
"05/2023";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"SP";"R$ 2.498.831,24";
"07/2023";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 2.766.615,64";
"05/2023";"Legais, Voluntárias e Específicas";"URBANIZAÇÃO, REGULARIZAÇÃO FUNDIÁRIA E INTEGRAÇÃO DE ASSENTAMENTOS PRECÁRIOS";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 3.457.416,43";
"08/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 1.382.670,00";
"10/2023";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 810.943,12";
"09/2023";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"SP";"R$ 11.029.117,56";
"08/2023";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 381.601,16";
"07/2023";"Legais, Voluntárias e Específicas";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"06 - Segurança pública";"Administração Pública Municipal";"SP";"R$ 190.800,00";
"04/2023";"Legais, Voluntárias e Específicas";"CONSERVACAO E USO SUSTENTAVEL DA BIODIVERSIDADE E DOS RECURSOS NATURAIS";"18 - Gestão ambiental";"Administração Pública Municipal";"SP";"R$ 100.000,00";
"04/2023";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"SP";"R$ 83.258,16";
"06/2023";"Legais, Voluntárias e Específicas";"EDUCACAO PROFISSIONAL E TECNOLOGICA";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 25.000,00";
"12/2023";"Legais, Voluntárias e Específicas";"URBANIZAÇÃO, REGULARIZAÇÃO FUNDIÁRIA E INTEGRAÇÃO DE ASSENTAMENTOS PRECÁRIOS";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 331.737,86";
"12/2023";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Entidades Sem Fins Lucrativos";"SP";"R$ 269.518,55";
"05/2023";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 447.359,67";
"10/2023";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 4.317.295,69";
"07/2023";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"SP";"R$ 31.668.717,48";
"04/2023";"Legais, Voluntárias e Específicas";"EDUCACAO PROFISSIONAL E TECNOLOGICA";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 650,00";
"01/2023";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"SP";"R$ 2.172.613,86";
"07/2023";"Legais, Voluntárias e Específicas";"PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"SP";"R$ 2.345.457,08";
"12/2023";"Legais, Voluntárias e Específicas";"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA";"10 - Saúde";"Entidades Sem Fins Lucrativos";"SP";"R$ 14.773.793,25";
"10/2023";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 16.871,00";
"04/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"SP";"R$ 361.410,73";
"02/2023";"Legais, Voluntárias e Específicas";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"14 - Direitos da cidadania";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 1.148.418,61";
"05/2023";"Legais, Voluntárias e Específicas";"EDUCACAO PROFISSIONAL E TECNOLOGICA";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 3.672,00";
"12/2023";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Entidades Sem Fins Lucrativos";"SP";"R$ 470.048,00";
"06/2023";"Legais, Voluntárias e Específicas";"REDE DE SUPORTE SOCIAL AO DEPENDENTE QUIMICO: CUIDADOS,PREVENCAO E REINSERCAO SOCIAL";"08 - Assistência social";"Fundo Público";"SP";"R$ 250.000,00";
"04/2023";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 2.353.713,75";
"09/2023";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO CIENTIFICO, TECNOLOGICO E PRODUTIVO EM SAUDE";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 174.438,00";
"06/2023";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"SP";"R$ 1.633.613,89";
"12/2023";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 2.268.969,43";
"11/2023";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 1.780.875,00";
"08/2023";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 279.150,00";
"11/2023";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"12 - Educação";"Entidades Sem Fins Lucrativos";"SP";"R$ 18.712,96";
"07/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"SP";"R$ 379.657,27";
"12/2023";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Entidades Empresariais Privadas";"SP";"R$ 547.800,00";
"01/2023";"Legais, Voluntárias e Específicas";"JUSTICA";"14 - Direitos da cidadania";"Administração Pública Municipal";"SP";"R$ 480.719,52";
"11/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"SP";"R$ 20.172,46";
"03/2023";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"SP";"R$ 1.536.194,96";
"10/2023";"Legais, Voluntárias e Específicas";"A HORA DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"SP";"R$ 3.363.153,20";
"09/2023";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 972.693,00";
"08/2023";"Legais, Voluntárias e Específicas";"ENERGIA ELETRICA";"25 - Energia";"Administração Pública Estadual ou do Distrito Federal";"SP";"R$ 46.498,31";
"11/2023";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"SP";"R$ 365.455,91";
"10/2023";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Municipal";"SP";"R$ 410.076,00";
"10/2023";"Legais, Voluntárias e Específicas";"EMPREGABILIDADE";"11 - Trabalho";"Sem Informação";"SP";"R$ 287.559,74";
